depth,measured,predicted
4106.2825,0.2625,0.2701
4106.7509,0.2715,0.2699
4107.9359,0.2721,0.2701
4106.9460,0.2611,0.2700
4110.2572,0.2672,0.2707
4110.3228,0.2745,0.2687
4108.9676,0.2809,0.2814
4108.5685,0.2815,0.2791
4111.0837,0.2904,0.2908
4109.4354,0.2910,0.2903
4109.3691,0.2947,0.2998
4109.3534,0.2904,0.2992
4108.9698,0.3014,0.2996
4109.0092,0.2990,0.2997
4111.3287,0.2920,0.2896
4108.6272,0.2924,0.2894
4108.4672,0.2805,0.2807
4111.4025,0.2835,0.2789
4108.4806,0.2740,0.2702
4109.9788,0.2764,0.2718
4108.7930,0.2667,0.2700
4108.8273,0.2698,0.2698
4108.6572,0.2637,0.2713
4109.7114,0.2649,0.2697
4111.2523,0.2848,0.2806
4108.9623,0.2744,0.2796
4111.9395,0.2862,0.2813
4110.1306,0.2783,0.2802
4112.7839,0.2801,0.2803
4112.8516,0.2776,0.2798
4113.3879,0.2862,0.2895
4112.6750,0.2869,0.2899
4112.2386,0.2928,0.2897
4109.8951,0.2671,0.2789
4109.9800,0.2799,0.2798
4111.4037,0.2772,0.2785
4111.5449,0.2788,0.2793
4112.0297,0.2774,0.2800
4113.7985,0.2762,0.2785
4110.5152,0.2767,0.2803
4110.9934,0.2817,0.2800
4114.5593,0.2869,0.2890
4112.2621,0.2869,0.2876
4111.6656,0.2939,0.2906
4111.1653,0.2952,0.2912
4112.4991,0.2870,0.2886
4111.2763,0.2946,0.2905
4114.5902,0.3039,0.3014
4113.5419,0.2958,0.3001
4115.8706,0.2965,0.2998
4115.3202,0.3012,0.3001
4114.2082,0.3014,0.3009
4113.9509,0.3035,0.3093
4115.2465,0.3161,0.3104
4113.8029,0.3125,0.3100
4116.3923,0.3144,0.3092
4112.3874,0.3067,0.3116
4114.5574,0.3060,0.3008
4115.1502,0.2932,0.2986
4115.1751,0.2899,0.2892
4115.5577,0.2852,0.2906
4113.2317,0.2946,0.2899
4113.9123,0.2968,0.3002
4116.8545,0.3014,0.2994
4115.3950,0.3177,0.3102
4117.0239,0.3140,0.3122
4116.6704,0.3084,0.3096
4116.1870,0.3138,0.3105
4114.9097,0.3004,0.3096
4114.6898,0.2928,0.3001
4117.9331,0.3001,0.3000
4115.4577,0.2947,0.2897
4117.6880,0.2847,0.2898
4117.4356,0.2873,0.2895
