depth,measured,predicted
3600.8015,0.2196,0.2304
3601.2406,0.2291,0.2304
3600.8865,0.2230,0.2273
3601.4259,0.2414,0.2299
3601.8690,0.2336,0.2301
3600.0558,0.2232,0.2301
3601.8469,0.2341,0.2310
3601.3354,0.2411,0.2313
3601.9229,0.2310,0.2301
3604.2645,0.2356,0.2292
3603.5014,0.2190,0.2198
3601.9906,0.2202,0.2196
3601.1098,0.2256,0.2185
3601.6793,0.2293,0.2297
3603.7425,0.2291,0.2293
3602.6673,0.2354,0.2300
3603.4932,0.2209,0.2313
3603.5396,0.2330,0.2302
3603.8744,0.2240,0.2299
3603.9026,0.2449,0.2298
3604.4218,0.2373,0.2414
3603.8895,0.2332,0.2300
3603.2615,0.2306,0.2305
3603.2447,0.2307,0.2307
3604.7854,0.2270,0.2296
3606.2915,0.2356,0.2293
3603.2001,0.2283,0.2295
3605.8690,0.2186,0.2291
3603.3279,0.2406,0.2295
3606.1809,0.2297,0.2304
3603.0754,0.2322,0.2295
3606.7094,0.2392,0.2301
3605.2787,0.2278,0.2296
3605.1256,0.2245,0.2307
3604.5052,0.2293,0.2294
3604.6744,0.2285,0.2289
3606.3669,0.2217,0.2302
3604.7223,0.2390,0.2295
3604.8736,0.2209,0.2310
3605.6015,0.2195,0.2176
3606.6447,0.2148,0.2104
3604.4657,0.2130,0.2102
3606.4833,0.2160,0.2196
3605.5995,0.2279,0.2208
3608.6543,0.2287,0.2298
3607.0065,0.2275,0.2302
3605.0572,0.2227,0.2302
3607.8106,0.2262,0.2314
3605.4060,0.2267,0.2296
3606.4938,0.2241,0.2310
3606.4138,0.2252,0.2299
3609.7561,0.2210,0.2195
3607.4336,0.2146,0.2191
3609.8222,0.2135,0.2206
3606.7398,0.2187,0.2185
3607.8873,0.2128,0.2204
3610.0182,0.2188,0.2208
3608.3109,0.2127,0.2207
3607.0265,0.2110,0.2191
3610.3113,0.2169,0.2206
3610.7758,0.2255,0.2197
3607.9972,0.2187,0.2204
3608.1963,0.2187,0.2303
3610.9974,0.2309,0.2297
3609.1505,0.2285,0.2305
3609.2339,0.2338,0.2291
3609.5748,0.2312,0.2290
3608.9171,0.2291,0.2293
3610.8823,0.2263,0.2302
3610.9193,0.2414,0.2291
3611.6037,0.2236,0.2303
3610.3570,0.2408,0.2290
3611.2252,0.2229,0.2203
3609.6431,0.2193,0.2212
3608.9238,0.2152,0.2198
3612.2786,0.2195,0.2208
3610.3222,0.2261,0.2195
3609.6941,0.2141,0.2203
3611.6756,0.2101,0.2200
3609.7463,0.2108,0.2195
3611.3716,0.2201,0.2207
3612.7869,0.2088,0.2096
3611.4265,0.2166,0.2208
3610.2601,0.2162,0.2182
3612.0413,0.2322,0.2188
3612.4743,0.2215,0.2202
3614.8825,0.2108,0.2103
3614.8769,0.2122,0.2220
3611.1815,0.2060,0.2120
3611.8865,0.2281,0.2201
3614.7607,0.2293,0.2199
3612.2924,0.2247,0.2208
3611.6838,0.2089,0.2090
3611.9215,0.2095,0.2108
3614.5463,0.2079,0.2104
3611.9683,0.2103,0.2110
3616.3183,0.1952,0.1992
3615.3746,0.1872,0.1882
3613.8824,0.2045,0.2004
3615.2796,0.2009,0.2003
3613.5676,0.1897,0.1906
3614.6521,0.1928,0.1913
3614.5783,0.1814,0.1881
3616.7622,0.1911,0.1913
3615.6863,0.1959,0.2008
3614.1329,0.1971,0.1999
3615.1920,0.1968,0.1999
3613.8731,0.1994,0.1998
3614.6714,0.1984,0.1995
3615.1674,0.2094,0.2104
3613.8761,0.1998,0.2010
3616.2844,0.2029,0.1996
3616.4669,0.1993,0.2014
3616.2385,0.2056,0.1994
3616.9109,0.2073,0.2005
3617.4030,0.2044,0.2096
3617.9645,0.2065,0.2087
3616.3603,0.2105,0.2123
3617.3162,0.2104,0.2091
3615.6476,0.2110,0.2093
3618.5076,0.2005,0.2093
3616.4622,0.2152,0.2107
3619.6302,0.2141,0.2111
